"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Clevelandia ios","(Jordan & Gilbert, 1882)",117564,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Gobiidae","Clevelandia",NA,"ios","","species","iNaturalist","","","","imerss.org:iNat:7648112","Karolle Wall",NA,"","2017-05-26",2017,5,26,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Clevelandia ios","","",238
"Lumpenus sagitta","Wilimovsky, 1956",224164,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Stichaeidae","Lumpenus",NA,"sagitta","","species","iNaturalist","","","","imerss.org:iNat:7647298","Karolle Wall",NA,"","2017-05-29",2017,5,29,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Lumpenus sagitta","","",238
"Lumpenus sagitta","Wilimovsky, 1956",224164,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Stichaeidae","Lumpenus",NA,"sagitta","","species","iNaturalist","","","","imerss.org:iNat:7647286","Karolle Wall",NA,"","2017-05-30",2017,5,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Lumpenus sagitta","","",238
"Lumpenus sagitta","Wilimovsky, 1956",224164,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Stichaeidae","Lumpenus",NA,"sagitta","","species","iNaturalist","","","","imerss.org:iNat:93764669","Dave Zeuss Cochrane",NA,"","2021-09-05",2021,9,5,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Lumpenus sagitta","","",108
"Oncorhynchus gorbuscha","(Walbaum, 1792)",107570,"Animalia","Chordata","Vertebrata","Actinopterygii","Salmoniformes","",NA,"","Salmonidae","Oncorhynchus",NA,"gorbuscha","","species","iNaturalist","","","","imerss.org:iNat:119177597","Andrew Simon",NA,"","2022-05-28",2022,5,28,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Oncorhynchus gorbuscha","","",90
"Oncorhynchus gorbuscha","(Walbaum, 1792)",107570,"Animalia","Chordata","Vertebrata","Actinopterygii","Salmoniformes","",NA,"","Salmonidae","Oncorhynchus",NA,"gorbuscha","","species","iNaturalist","","","","imerss.org:iNat:119877418","Jeannine Georgeson",NA,"","2022-06-01",2022,6,1,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Oncorhynchus gorbuscha","","",90
"Oncorhynchus tshawytscha","(Walbaum, 1792)",54191,"Animalia","Chordata","Vertebrata","Actinopterygii","Salmoniformes","",NA,"","Salmonidae","Oncorhynchus",NA,"tshawytscha","","species","iNaturalist","","","","imerss.org:iNat:5101395","Galiano observer",NA,"","2017-02-12",2017,2,12,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",4702,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Oncorhynchus tshawytscha","","",243
"Pholis ornata","(Girard, 1854)",62605,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Pholidae","Pholis",NA,"ornata","","species","iNaturalist","","","","imerss.org:iNat:117406386","Andrew Simon",NA,"","2022-05-16",2022,5,16,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Pholis ornata","","",90
"Xiphister atropurpureus","(Kittlitz, 1858)",67360,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Stichaeidae","Xiphister",NA,"atropurpureus","","species","iNaturalist","","","","imerss.org:iNat:83262535","",NA,"","2021-05-26",2021,5,26,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",377,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Xiphister atropurpureus","","",44
"Xiphister mucosus","(Girard, 1858)",67628,"Animalia","Chordata","Vertebrata","Actinopterygii","Perciformes","",NA,"","Stichaeidae","Xiphister",NA,"mucosus","","species","iNaturalist","","","","imerss.org:iNat:57099177","Andrew Simon",NA,"","2020-08-15",2020,8,15,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",27,"","","","",NA,NA,NA,"present","","",NA,"","native","SNR","",NA,"","","Xiphister mucosus","","",417
